"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.141743617355409,-0.791852663434075,1,1,1,"UBE2S"
0.141743617355409,1.59875324445291,1,1,1,"USP7"
0.141743617355409,0.377039505656576,1,1,1,"ZNF91"
0.14174572156646,1.61709154438826,0.571,0.375,1,"JADE3"
0.142460163107301,1.88527958627547,0.714,0.625,1,"ZNF750"
0.142725926338516,-0.721796084080032,0.643,0.938,1,"SLC31A2"
0.142725926338516,-0.791576660872308,0.786,0.812,1,"FBRSL1"
0.142936539985943,0.479039347125043,0.929,0.688,1,"ACOX3"
0.143172720485302,1.17791720383508,0.857,0.438,1,"EPB41L1"
0.143172720485302,0.0454011938348882,0.786,0.5,1,"AMMECR1"
0.143172720485302,0.297562358979853,0.786,0.5,1,"SPTB"
0.143172720485302,1.32202492130763,0.714,0.562,1,"ABCA1"
0.143172720485302,2.59938800015825,0.714,0.562,1,"TMEM145"
0.143994669332,3.20279186645425,0.429,0.25,1,"PELI3"
0.144125900585999,0.763636760461966,0.929,0.938,1,"CHPF2"
0.144125900585999,0.657483605691618,0.929,0.938,1,"GALK1"
0.144125900585999,1.80351799566529,0.929,0.938,1,"WDFY3"
0.144353210391708,-0.190414475370096,0.786,0.938,1,"TK2"
0.14449521025521,0.396283237012751,0.929,0.812,1,"RNF139"
0.14449521025521,0.753783206322343,0.929,0.812,1,"TFB2M"
0.14449521025521,0.445034636457047,0.929,0.812,1,"TMEM9"
0.14450943087108,-0.778441427898017,0.929,0.938,1,"EMC9"
0.14450943087108,-0.551950344889454,0.929,0.938,1,"ITFG2"
0.14450943087108,-0.820089236756109,0.929,0.938,1,"LYRM1"
0.14450943087108,-1.20787906837615,0.929,0.938,1,"PLK1"
0.144980842911878,3.70645934232222,0.286,0.125,1,"BATF"
0.147032159874654,0.643736172489719,0.643,0.312,1,"GGACT"
0.147032159874654,0.419526769209102,0.643,0.312,1,"GPRC5B"
0.147032159874654,0.211243255737706,0.643,0.312,1,"SLC22A15"
0.147568706186982,-1.19223234315937,0.429,0.688,1,"FMC1-LUC7L2"
0.147614118637276,0.938917789281887,0.643,0.438,1,"IL11RA"
0.147614118637276,1.0856036201198,0.643,0.438,1,"PWWP2B"
0.147891846990162,0.683848818112637,0.857,0.562,1,"GPRC5C"
0.147891846990162,0.449205265761706,0.857,0.562,1,"MGAT4A"
0.147891846990162,0.480819809986868,0.857,0.562,1,"WDR7"
0.147891846990162,0.905454304896815,0.786,0.625,1,"INVS"
0.148110643680568,-0.442694460707877,0.5,0.812,1,"TMEM42"
0.148296020548378,0.874206820891915,0.714,0.438,1,"WNT9A"
0.148525737131434,1.515626608227,0.429,0.188,1,"AKR7A3"
0.149036262742383,1.00635588162319,0.857,0.75,1,"SLC9A1"
0.149160108628176,0.888392673994388,0.786,0.562,1,"SDSL"
0.149712085821554,0.995675696583459,0.714,0.5,1,"BEND3"
0.149712085821554,1.52182558253523,0.714,0.5,1,"ISY1-RAB43"
0.149786379600018,0.219746126216518,1,0.75,1,"NECAB3"
0.149786379600018,1.4486891559406,1,0.75,1,"ZYG11A"
0.149870369252938,-0.66871103201583,0.857,0.875,1,"GGA3"
0.149870369252938,-1.06398130118167,0.857,0.875,1,"RASSF1"
0.149993623759156,-1.15801042699883,0.357,0.625,1,"NAT1"
0.150600062885654,-1.92515394375155,0.857,1,1,"EGR1"
0.150600062885654,-0.541620383538618,0.857,1,1,"RETSAT"
0.150600062885654,-0.912296188354316,1,0.875,1,"PKN3"
0.150910537163479,1.05654140796448,0.857,0.688,1,"FAM171B"
0.150910537163479,1.42353781827558,0.786,0.75,1,"CFAP263"
0.150910537163479,2.04436956265141,0.786,0.75,1,"LRRC27"
0.150996988605801,1.335429250589,0.643,0.375,1,"MB21D2"
0.150996988605801,0.999717291057793,0.643,0.375,1,"ZNF222"
0.150999807973551,0.595013118855915,1,0.875,1,"BSDC1"
0.150999807973551,0.941772756328799,1,0.875,1,"CPT2"
0.150999807973551,0.80194202135482,1,0.875,1,"HIBCH"
0.150999807973551,1.07863581166802,1,0.875,1,"HLA-B"
0.150999807973551,0.890559206190849,1,0.875,1,"SRD5A3"
0.150999807973551,0.49123528242571,1,0.875,1,"USP25"
0.150999807973551,1.92443590393664,1,0.875,1,"ZNF785"
0.152548273506866,0.98228706465163,0.786,0.688,1,"KLHL2"
0.152548273506866,1.36402271034017,0.786,0.688,1,"XNDC1N"
0.152553747206204,-0.220376430458753,0.714,0.938,1,"FBXO33"
0.152616598477507,0.598740214927437,0.929,0.75,1,"B3GNT2"
0.152616598477507,0.607716382861016,0.929,0.75,1,"MMGT1"
0.152616598477507,0.837009474055507,0.929,0.75,1,"TMEM216"
0.152616598477507,0.572700429433509,0.857,0.812,1,"ANKRD42"
0.153364349816836,-1.37955528212641,1,0.812,1,"TEDC1"
0.153364349816836,-0.901561723036464,0.857,0.938,1,"COMMD3-BMI1"
0.153364349816836,-0.389094499420947,0.857,0.938,1,"CTSL"
0.153364349816836,-1.06941977213473,0.857,0.938,1,"FMNL3"
0.153364349816836,-0.775878572177519,0.857,0.938,1,"TRIAP1"
0.153364349816836,-0.712088243510917,0.929,0.875,1,"KATNA1"
0.153378941764068,0.611988546284045,1,0.812,1,"ORMDL3"
0.153378941764068,0.605976572839444,1,0.812,1,"RIMKLB"
0.153378941764068,0.784350286336317,1,0.812,1,"UFSP2"
0.153378941764068,1.03959117205135,1,0.812,1,"ZBTB45"
0.153378941764068,1.11193082992846,0.857,0.938,1,"ZNF707"
0.153378941764068,0.608835359498802,0.929,0.875,1,"GMPPB"
0.153378941764068,0.63777840445764,0.929,0.875,1,"LCMT1"
0.153378941764068,1.32383503532549,0.929,0.875,1,"STX6"
0.153378941764068,1.1022404843663,0.929,0.875,1,"ZFP3"
0.153569874849297,0.626087796948858,0.929,1,1,"CREG1"
0.153569874849297,-0.49206044578715,0.929,1,1,"MCOLN1"
0.153569874849297,-0.653639220800248,0.929,1,1,"RAP1A"
0.153569874849297,-0.536206625577496,0.929,1,1,"UBE2E1"
0.153569874849297,0.657729581024395,1,0.938,1,"BRCA1"
0.153569874849297,0.661945491330264,1,0.938,1,"CDK17"
0.153569874849297,0.59503734299033,1,0.938,1,"CYSTM1"
0.153569874849297,0.53861697065839,1,0.938,1,"CYTH1"
0.153569874849297,-1.86114117881056,1,0.938,1,"DAB2IP"
0.153569874849297,0.583545374992408,1,0.938,1,"ERG28"
0.153569874849297,-0.223410010845315,1,0.938,1,"EXTL3"
0.153569874849297,0.830308684353968,1,0.938,1,"KRT19"
0.153569874849297,0.497544393633942,1,0.938,1,"MAST2"
0.153569874849297,0.282016454846669,1,0.938,1,"PHAF1"
0.153569874849297,-1.1552320420885,1,0.938,1,"SAPCD2"
0.153569874849297,0.590009666858617,1,0.938,1,"TM2D1"
0.153569874849297,0.767249383062167,1,0.938,1,"ZNF639"
0.153569874849297,0.651413272928974,1,1,1,"ATF7IP"
0.153569874849297,-0.442547239091853,1,1,1,"BLOC1S1"
0.153569874849297,0.0226914516721686,1,1,1,"C12orf76"
0.153569874849297,-0.489489949426239,1,1,1,"CCDC124"
0.153569874849297,-0.437595389032477,1,1,1,"CCND1"
0.153569874849297,-1.1331583148207,1,1,1,"CCNF"
0.153569874849297,0.508758548535693,1,1,1,"CLIP1"
0.153569874849297,-0.474406634678981,1,1,1,"CORO1C"
0.153569874849297,-0.777996107436154,1,1,1,"DCTN2"
0.153569874849297,0.486479249061691,1,1,1,"ECPAS"
0.153569874849297,-0.356675848270889,1,1,1,"EIF3G"
0.153569874849297,-1.00770639517181,1,1,1,"ENTPD1"
0.153569874849297,-0.434720725020483,1,1,1,"EXOC5"
0.153569874849297,-1.24450608489909,1,1,1,"FANCD2"
0.153569874849297,-0.54705218315406,1,1,1,"FXYD5"
0.153569874849297,-0.764262058321973,1,1,1,"H2AZ1"
0.153569874849297,0.251642062773946,1,1,1,"HAPSTR1"
0.153569874849297,-0.802877730380871,1,1,1,"HMGA1"
0.153569874849297,-0.467668629644134,1,1,1,"LTO1"
0.153569874849297,0.455537418934387,1,1,1,"MARCHF6"
0.153569874849297,-0.336501149681354,1,1,1,"MDH1"
0.153569874849297,0.447402890038024,1,1,1,"MDM4"
0.153569874849297,0.376168082976956,1,1,1,"MIDEAS"
0.153569874849297,0.387786596119129,1,1,1,"NDUFS3"
0.153569874849297,-0.643936694919854,1,1,1,"NUP50"
0.153569874849297,-0.499114317821076,1,1,1,"PDCD6IP"
0.153569874849297,-0.499270056808964,1,1,1,"PEX16"
0.153569874849297,-0.469364901840862,1,1,1,"POLDIP2"
0.153569874849297,0.427813415949761,1,1,1,"PPA1"
0.153569874849297,0.375359277700148,1,1,1,"PRPF38B"
0.153569874849297,-0.434636142665905,1,1,1,"RAB11B"
0.153569874849297,-0.536905635204345,1,1,1,"RHOA"
0.153569874849297,-0.399045255908446,1,1,1,"RMDN1"
0.153569874849297,1.16654605501721,1,1,1,"RNF130"
0.153569874849297,0.140781804185265,1,1,1,"RNF135"
0.153569874849297,-0.486905104026624,1,1,1,"RNF5"
0.153569874849297,-0.565457363440067,1,1,1,"RPA3"
0.153569874849297,-0.367676317415055,1,1,1,"RPL22"
0.153569874849297,-0.398740634523968,1,1,1,"RTRAF"
0.153569874849297,-0.50551043946718,1,1,1,"SEC22C"
0.153569874849297,0.0933686174676129,1,1,1,"SETD3"
0.153569874849297,1.09769170584696,1,1,1,"SETD7"
0.153569874849297,1.36587222307543,1,1,1,"SFXN2"
0.153569874849297,0.620855166072493,1,1,1,"SLC35A3"
0.153569874849297,0.553580082534975,1,1,1,"SLC39A11"
0.153569874849297,-0.426317675824643,1,1,1,"SNRPA1"
0.153569874849297,-0.459708695677344,1,1,1,"SNRPC"
0.153569874849297,0.454488965285102,1,1,1,"SNW1"
0.153569874849297,0.617895680731443,1,1,1,"TKT"
0.153569874849297,-0.327397970602192,1,1,1,"TMEM258"
0.153569874849297,-0.463284688955743,1,1,1,"TMEM263"
0.153569874849297,0.4911615460699,1,1,1,"TTC32"
0.153569874849297,0.254430962511533,1,1,1,"UBQLN1"
0.153569874849297,-0.490943772809224,1,1,1,"UROS"
0.153569874849297,-0.39175633643835,1,1,1,"VPS26C"
0.153569874849297,0.434377774021748,1,1,1,"ZNF26"
0.153569874849297,0.56441629397384,1,1,1,"ZNF429"
0.154553229061424,2.90047088012048,0.714,0.625,1,"PLD6"
0.154660942662484,-0.786425152705494,0.786,0.812,1,"ARHGDIB"
0.154845920692906,0.922183953332269,0.786,0.812,1,"SMG8"
0.154876713689937,1.07658705713009,0.571,0.375,1,"ELAC1"
0.154876713689937,0.975325866376652,0.571,0.375,1,"KCTD15"
0.15487691998514,-1.40011328532425,0.571,0.75,1,"PIMREG"
0.155133014847925,-0.987003147569896,0.5,0.688,1,"SLC5A2"
0.155348593333192,0.302079717587566,0.786,0.5,1,"CMC4"
0.155348593333192,0.467588092681213,0.786,0.5,1,"KBTBD7"
0.155348593333192,1.18191575313378,0.786,0.5,1,"TESK2"
0.155348593333192,1.13383168056774,0.714,0.562,1,"CDS1"
0.156139941725044,0.671847537206292,0.929,0.938,1,"CCDC86"
0.156330489725897,-1.60048529065477,0.786,0.938,1,"RFFL"
0.15649311910952,1.17213481927311,0.929,0.812,1,"DCAF5"
0.15649311910952,0.534628684678265,0.929,0.812,1,"FMO5"
0.15649311910952,0.490586851976976,0.929,0.812,1,"MARCHF5"
0.15649311910952,0.844113087691628,0.929,0.812,1,"ZNF747"
0.15653968681294,-1.20476548912399,0.929,0.938,1,"EML3"
0.15653968681294,-0.55534623863279,0.929,0.938,1,"RNASEH2A"
0.158369951591112,-1.59829748001745,0.714,0.75,1,"NUF2"
0.158787273030151,-0.458938431927346,0.5,0.188,1,"DNAJC6"
0.158915382350105,1.09531440063791,0.857,0.625,1,"SERGEF"
0.158915382350105,-0.597194617862275,0.857,0.625,1,"SYK"
0.158915382350105,1.82513198542968,0.714,0.75,1,"CLN8"
0.160222565016082,0.186880505077223,0.929,0.5,1,"ESRP1"
0.160222565016082,0.691093917114737,0.786,0.625,1,"LRCH1"
0.160222565016082,0.812872799182744,0.786,0.625,1,"PARP12"
0.160509824207264,1.06547339522974,0.643,0.438,1,"IGSF8"
0.160531113872029,-0.9087396778558,0.5,0.812,1,"TMCO4"
0.160955724408178,0.776759591602174,0.714,0.438,1,"ANKRD16"
0.160955724408178,0.600272357736979,0.643,0.5,1,"SUSD1"
0.161335761427852,-1.11144313397668,0.714,0.875,1,"E2F7"
0.161335761427852,-0.493013672861192,0.714,0.875,1,"H1-4"
0.161361603340058,1.04443180692874,0.857,0.75,1,"SNAPC4"
0.161361603340058,0.564319968424844,0.857,0.75,1,"STX18"
0.161602033520563,1.113291654665,0.786,0.562,1,"ACOT1"
0.161602033520563,1.14890486629382,0.786,0.562,1,"ZC3H12A"
0.161602033520563,1.52597727038633,0.786,0.562,1,"ZNF184"
0.162112242812203,0.907015280475934,0.857,0.875,1,"TAF5L"
0.162220176461477,-0.667438224173639,0.714,1,1,"CD74"
0.162220176461477,-0.85710034926385,0.857,0.875,1,"MMS19"
0.162926930067818,-1.06021647255823,1,0.875,1,"CENPI"
0.162962962962963,1.41742648263542,0.286,0.062,1,"FBXL16"
0.16317628595403,-1.51816674474429,0.357,0.625,1,"MPND"
0.16320524980028,-0.666821505417542,0.714,0.812,1,"SASS6"
0.163342298578953,1.69848177801949,1,0.875,1,"ABCA5"
0.163342298578953,0.789161074970582,1,0.875,1,"ATG2B"
0.163342298578953,0.510598591686454,1,0.875,1,"FOXP4"
0.163342298578953,0.714652764797644,1,0.875,1,"NINJ1"
0.163342298578953,0.868331922931883,1,0.875,1,"TSTD1"
0.163350096537558,0.769201522560352,1,0.562,1,"SEZ6L2"
0.163350096537558,0.706949692991967,0.857,0.688,1,"ZNF14"
0.163350096537558,0.847592149844206,0.786,0.75,1,"HDDC2"
0.164066656042464,1.03737446238144,0.571,0.438,1,"ZNF565"
0.164291187739464,-2.66002771355252,0.071,0.312,1,"CCR10"
0.164384006826996,1.01305311291188,0.571,0.312,1,"ALDH3B2"
0.164384006826996,1.07958232628657,0.571,0.312,1,"MID2"
0.165056969279378,-0.463349532419358,0.643,1,1,"PRELID2"
0.165056969279378,-0.831389066329026,0.786,0.875,1,"GPX8"
0.165056969279378,-0.682481412705617,0.786,0.875,1,"TYW1"
0.165116698616636,0.584875215732969,1,0.688,1,"KLHL9"
0.165116698616636,1.59893318398916,1,0.688,1,"WWC1"
0.165116698616636,0.411347018811741,1,0.688,1,"ZNF587B"
0.165116698616636,1.21076856233684,0.929,0.75,1,"SLC25A23"
0.165116698616636,1.15281829828623,0.857,0.812,1,"SLC2A10"
0.165116698616636,1.05437113636302,0.857,0.812,1,"SLC41A1"
0.165160790777642,0.299465098955965,0.929,0.562,1,"DCLRE1B"
0.165845965905936,-1.75053929286684,0.143,0.375,1,"SMIM1"
0.165893908910698,-0.78841023920106,0.857,0.938,1,"DENND5A"
0.165893908910698,-1.42222695559205,0.857,0.938,1,"NUDT6"
0.165893908910698,-0.895416128675502,0.857,0.938,1,"SMARCD1"
0.165893908910698,-0.888782496496023,0.929,0.875,1,"DHRS7B"
0.165893908910698,-0.686292975200362,0.929,0.875,1,"POLR1E"
0.165893908910698,-0.95316013539408,0.929,0.875,1,"RAVER1"
0.165908005749448,0.276797012703015,1,0.812,1,"C2orf49"
0.165908005749448,0.566133673758865,1,0.812,1,"COPS7B"
0.165908005749448,1.65928473312117,1,0.812,1,"SYTL4"
0.165908005749448,1.62480771103798,0.929,0.875,1,"IQCK"
0.165908005749448,0.63939356767437,0.929,0.875,1,"IQSEC2"
0.165908005749448,0.677163406851477,0.929,0.875,1,"MCU"
0.165908005749448,0.652383805630931,0.929,0.875,1,"PFN2"
0.166108112094624,0.556581575490983,0.929,1,1,"AREL1"
0.166108112094624,-0.699563158812715,0.929,1,1,"FAH"
0.166108112094624,-0.284897173622519,0.929,1,1,"MRPL18"
0.166108112094624,-0.909140042087827,0.929,1,1,"PTAR1"
0.166108112094624,-0.718433435911064,0.929,1,1,"THOC1"
0.166108112094624,-0.429834734718593,0.929,1,1,"TMEM209"
0.166108112094624,0.198023105711181,1,0.938,1,"CARD14"
0.166108112094624,1.19803016431698,1,0.938,1,"FKBP14"
0.166108112094624,0.497785679492865,1,0.938,1,"KIF9"
0.166108112094624,-1.09791016850414,1,0.938,1,"LYN"
0.166108112094624,0.633454429847863,1,0.938,1,"MRPS26"
0.166108112094624,0.635943057959709,1,0.938,1,"NFKBIB"
0.166108112094624,-0.610985913583812,1,0.938,1,"TBC1D23"
0.166108112094624,0.0718726280364983,1,0.938,1,"TCF7L2"
0.166108112094624,-0.696302171506289,1,0.938,1,"TEN1"
0.166108112094624,-0.485914673024332,1,1,1,"AAK1"
0.166108112094624,0.11466542286063,1,1,1,"ABI1"
0.166108112094624,-0.312465722315832,1,1,1,"ACTN4"
0.166108112094624,-0.501944929674741,1,1,1,"ANP32B"
0.166108112094624,-0.817598553201828,1,1,1,"ANXA11"
0.166108112094624,-0.410375922583587,1,1,1,"ANXA2"
0.166108112094624,0.915245748898902,1,1,1,"ATG10"
0.166108112094624,0.273338488679644,1,1,1,"CCNDBP1"
0.166108112094624,0.329951039258465,1,1,1,"CETN2"
0.166108112094624,0.25158819901635,1,1,1,"CLASP1"
0.166108112094624,-0.597276807040952,1,1,1,"DDA1"
0.166108112094624,-0.273244523513965,1,1,1,"EIF4A1"
0.166108112094624,0.384776403431342,1,1,1,"EIF4A2"
0.166108112094624,-0.987415662622685,1,1,1,"ERC1"
0.166108112094624,0.394220144276291,1,1,1,"EVA1C"
0.166108112094624,-0.226208958022584,1,1,1,"FAU"
0.166108112094624,-0.553064346510713,1,1,1,"HMGN3"
0.166108112094624,-0.395554064030966,1,1,1,"HNRNPA3"
0.166108112094624,-0.703947699358918,1,1,1,"KIF23"
0.166108112094624,-0.590163912015125,1,1,1,"KIF5B"
0.166108112094624,0.032848577704522,1,1,1,"LPIN1"
0.166108112094624,0.497441233403428,1,1,1,"LTA4H"
0.166108112094624,0.447728650844425,1,1,1,"MICAL3"
0.166108112094624,1.25861215744034,1,1,1,"MINDY2"
0.166108112094624,0.963660466859724,1,1,1,"NBEAL1"
0.166108112094624,0.414819825401539,1,1,1,"NCBP2"
0.166108112094624,-0.702998714560287,1,1,1,"NKAPD1"
0.166108112094624,-0.881061353779309,1,1,1,"NUDCD2"
0.166108112094624,0.633509852603158,1,1,1,"PIGP"
0.166108112094624,-0.666253371518787,1,1,1,"PLCD3"
0.166108112094624,-0.301111599249386,1,1,1,"POP7"
0.166108112094624,-0.816009870844503,1,1,1,"PPP2R5C"
0.166108112094624,-0.430805388729692,1,1,1,"PYGB"
0.166108112094624,-0.522634984471503,1,1,1,"QRICH1"
0.166108112094624,0.583825154847822,1,1,1,"RIPK2"
0.166108112094624,-0.362985303622256,1,1,1,"RPS19"
0.166108112094624,0.636230880531914,1,1,1,"SAR1B"
0.166108112094624,0.568796721399224,1,1,1,"SCARB1"
0.166108112094624,-0.689938083262747,1,1,1,"SETD2"
0.166108112094624,-0.468723038070606,1,1,1,"SLC7A1"
0.166108112094624,-0.436318126280829,1,1,1,"SNRPD1"
0.166108112094624,-0.138229077417598,1,1,1,"STAT3"
0.166108112094624,1.11069170208547,1,1,1,"STXBP1"
0.166108112094624,-0.627552492768691,1,1,1,"TBCB"
0.166108112094624,1.34051085989898,1,1,1,"TCF12"
0.166108112094624,0.421469424702523,1,1,1,"TMEM126B"
0.166108112094624,-1.74270604014099,1,1,1,"TNFAIP8"
0.166108112094624,0.196761622703233,1,1,1,"TOR1AIP2"
0.166108112094624,-0.765697539143042,1,1,1,"TRMT6"
0.166108112094624,-0.33152848210188,1,1,1,"UBXN1"
0.166108112094624,-0.578272627366959,1,1,1,"UXT"
0.166108112094624,0.730142228246366,1,1,1,"VASP"
0.166108112094624,-0.520177448163351,1,1,1,"WBP11"
0.166108112094624,-1.26871630432682,1,1,1,"ZNF532"
0.166108112094624,0.31725056713771,1,1,1,"ZNG1E"
0.167321375431995,-1.16742882374646,0.786,0.812,1,"ADORA2B"
0.167449608529068,3.03612445553524,0.429,0.25,1,"MMP17"
0.167531879055312,1.5278092866333,0.643,0.562,1,"SLC9B1"
0.167830814554883,-0.778233480790831,0.5,0.75,1,"ITPRIP"
0.168252591970268,0.772269755116469,0.786,0.5,1,"MAP7"
0.168820838978514,1.72857548812208,0.571,0.375,1,"COL9A2"
0.168820838978514,1.16964804003335,0.571,0.375,1,"NOS1AP"
0.168873925610295,0.82359996833414,0.929,0.938,1,"ACSS1"
0.168873925610295,0.902200941262024,0.929,0.938,1,"COMMD10"
0.168873925610295,0.448296734288444,0.929,0.938,1,"MIMS1"
0.168873925610295,0.543402035400836,0.929,0.938,1,"NCOA1"
0.168873925610295,0.308945044460218,0.929,0.938,1,"PLEKHA7"
0.168873925610295,0.445491264881429,0.929,0.938,1,"TRIM47"
0.169024782414434,-1.88549273421028,0.786,0.938,1,"ESCO2"
0.169208577685702,0.779340124315309,0.929,0.812,1,"MTERF1"
0.169208577685702,0.568490362959804,0.929,0.812,1,"TFAP2C"
0.169208577685702,0.197734654896173,0.929,0.812,1,"ZKSCAN5"
0.169289294121429,-0.746920377402614,0.929,0.938,1,"BRF2"
0.169289294121429,-0.664511597743143,0.929,0.938,1,"CENATAC"
0.169289294121429,-0.819595931911525,0.929,0.938,1,"CKAP2"
0.169289294121429,-0.719693583267094,0.929,0.938,1,"CWC22"
0.170292631462047,1.65270841714345,0.357,0.188,1,"FAM117A"
0.170292631462047,4.0098519771789,0.357,0.188,1,"THEMIS2"
0.171821155125911,1.18481599728533,0.857,0.625,1,"ALDH5A1"
0.171821155125911,-0.680200629683042,0.857,0.625,1,"ASTE1"
0.171821155125911,0.46269882453643,0.857,0.625,1,"POLA1"
0.171821155125911,0.329218705257055,0.857,0.625,1,"SLC27A3"
0.171954022988506,3.75179758845027,0.286,0.125,1,"MRPL45"
0.173038007999784,-0.806260394081954,0.714,0.688,1,"CDCA5"
0.173298792640144,0.719531827306812,0.786,0.625,1,"ARHGAP39"
0.173298792640144,1.13836799571461,0.714,0.688,1,"ENPP4"
0.173423587483863,0.0256617128361164,0.643,0.312,1,"CARD9"
0.173687892895657,-1.43034808583101,0.643,0.688,1,"TCF20"
0.173812096359801,-1.69324217488292,0.429,0.688,1,"LIME1"
0.173812096359801,-1.07099558640007,0.429,0.688,1,"ZNF749"
0.174271584537969,1.17034405136691,0.643,0.438,1,"MGMT"
0.174362739510878,-1.0724192006772,0.857,0.75,1,"SMTN"
0.174408702081709,0.301174336148442,0.857,0.75,1,"DENND4A"
0.174408702081709,0.860914618609105,0.857,0.75,1,"HID1"
0.174408702081709,0.385270394374799,0.857,0.75,1,"PGAP6"
0.174444294880424,0.90969573191522,0.714,0.438,1,"PODXL2"
0.174444294880424,0.954445297854235,0.714,0.438,1,"SCO2"
0.174444294880424,1.20594843307115,0.643,0.5,1,"CLDN3"
0.17516327491569,-0.0370235007403544,0.857,0.875,1,"CFAP20DC"
0.175974001303442,-0.710033619395958,1,0.875,1,"TTC9C"
0.176356266311289,-0.747323440287814,0.214,0.5,1,"HIRA"
0.176385780278076,-0.752601829218724,0.714,0.812,1,"ASF1B"
0.176385780278076,-0.934766513477403,0.714,0.812,1,"CDKN2D"
0.176385780278076,-0.545850581263382,0.786,0.75,1,"LRRC8D"
0.176404388105226,0.489159410102312,1,0.875,1,"EXOC3"
0.176404388105226,0.508763034915755,1,0.875,1,"NRBP2"
0.176404388105226,0.539361869971457,1,0.875,1,"PIAS4"
0.176404388105226,0.538427366687381,1,0.875,1,"STK35"
0.176404388105226,0.457127836488472,1,0.875,1,"TRAFD1"
0.176523035351949,0.430967626492986,0.857,0.688,1,"TGDS"
0.176523035351949,1.08964392311199,0.786,0.75,1,"OAF"
0.176991504247876,0.548442252434127,0.5,0.25,1,"PLCD1"
0.178110009322825,0.732508209032554,0.643,0.375,1,"AUTS2"
0.178110009322825,1.1392526473826,0.643,0.375,1,"CCDC183"
0.178292814377125,-0.612649046777039,0.857,0.812,1,"MOSMO"
0.178292814377125,-1.14333284404158,0.857,0.812,1,"PHF19"
0.178348390304332,1.7345007868498,0.786,0.875,1,"FBXO44"
0.178348390304332,1.11011007656939,0.857,0.812,1,"ENO3"
0.178348390304332,1.12872959490607,0.857,0.812,1,"MTFR1"
0.178348390304332,1.46485170975232,0.857,0.812,1,"ZNF514"
0.178505229669307,0.690691113535215,0.786,0.688,1,"PSTPIP2"
0.178631441073409,-1.04407121066643,0.643,0.812,1,"FECH"
0.178631441073409,-0.981681957485743,0.643,0.812,1,"PDF"
0.178766523171163,1.89152610167264,0.571,0.312,1,"ANO9"
0.178766523171163,0.66718927558512,0.571,0.312,1,"BTG2"
0.178766523171163,0.0138653999160401,0.571,0.312,1,"DRC10"
0.178766523171163,0.270594618814134,0.571,0.312,1,"MEGF6"
0.178766523171163,0.845637048990426,0.571,0.312,1,"NFATC4"
0.178979818656204,0.660229768388702,0.714,0.375,1,"CNFN"
0.179154784492859,-0.8082741268008,0.786,1,1,"RPAP1"
0.179154784492859,-0.975397709508445,0.857,0.938,1,"FAM193A"
0.179154784492859,-0.71934880983036,0.857,0.938,1,"NDC80"
0.179154784492859,-1.07549654129152,0.929,0.875,1,"INPP5F"
0.179154784492859,-0.872785173371467,0.929,0.875,1,"SPA17"
0.179167946126696,0.125745814993247,1,0.812,1,"DCLK1"
0.179167946126696,0.390538509199922,1,0.812,1,"NADK2"
0.179167946126696,0.471871564828487,1,0.812,1,"PKP3"
0.179167946126696,0.82925029044584,1,0.812,1,"UBE2H"
0.179167946126696,0.808300361592041,0.929,0.875,1,"CIC"
0.179167946126696,0.417338133669311,0.929,0.875,1,"CRELD2"
0.179167946126696,0.557979150222281,0.929,0.875,1,"PWWP2A"
0.179167946126696,0.574113685478498,0.929,0.875,1,"SPICE1"
0.179310344827586,2.1552708584193,0.214,0.062,1,"GAS2"
0.179310344827586,1.59977406808946,0.214,0.062,1,"KIF5C"
0.179310344827587,2.96417351906822,0.214,0,1,"BAG6"
0.179310344827587,3.25097146139672,0.214,0,1,"GDF9"
0.179310344827587,3.02855599790507,0.214,0,1,"MIP"
0.179310344827587,3.19455332442952,0.214,0,1,"STC2"
0.179310344827587,2.7087949208722,0.214,0,1,"TRIM59-IFT80"
0.179374200068868,-0.696933389368272,0.929,1,1,"ARID4A"
0.179374200068868,-0.530424630947082,0.929,1,1,"ARL4A"
0.179374200068868,0.372657905665601,0.929,1,1,"CAB39"
0.179374200068868,-0.516396051866258,0.929,1,1,"ERLIN1"
0.179374200068868,-0.719580943880461,0.929,1,1,"GBE1"
0.179374200068868,0.653737529461807,0.929,1,1,"LMBR1L"
0.179374200068868,-0.525222227054333,0.929,1,1,"PDLIM7"
0.179374200068868,-0.679695338715533,0.929,1,1,"RHOG"
0.179374200068868,-0.429087541293864,0.929,1,1,"SNAPC5"
0.179374200068868,-0.0289355549406878,0.929,1,1,"ZNF444"
0.179374200068868,0.883219425655843,1,0.938,1,"ARID2"
0.179374200068868,0.3836447876008,1,0.938,1,"CAPN10"
0.179374200068868,0.562230366426866,1,0.938,1,"CDKAL1"
0.179374200068868,0.624793811617223,1,0.938,1,"COMMD5"
0.179374200068868,0.60341157048365,1,0.938,1,"DPH1"
0.179374200068868,2.25945896419546,1,0.938,1,"DYRK1A"
0.179374200068868,0.412781374858632,1,0.938,1,"EXOSC2"
0.179374200068868,0.824951144426145,1,0.938,1,"FBXO11"
0.179374200068868,-0.999248144204329,1,0.938,1,"FSCN1"
0.179374200068868,0.29495272108857,1,0.938,1,"GALNT6"
0.179374200068868,0.68472314170237,1,0.938,1,"HIVEP1"
0.179374200068868,0.92282686819655,1,0.938,1,"MIA3"
